<gensyn.Individual;object;at;0x7fe0fc3d8b10>;0.0212874354;0.0647272707;0.0212874354;0.0212874354;0.0212874354;0.0212874354;0.0212874354;0.0706060519;0.0212874354;0.0706060519;0.0176054041;0.0212874354;0.0706060519;0.0212874354;0.0212874354;0.0706060519;0.0212874354;0.0212874354;0.0212874354;0.0212874354;0.0212874354;0.0212874354;0.2208637366;0.0212874354;0.0648997348;0.1074488221;0.1468881254;0.0212874354;0.0212874354;0.0212874354;0.0434892818;0.0706060519;0.3533684215;0.0212874354;0.3780480013;0.0212874354;0.0212874354;0.0212874354;0.0212874354;0.0212874354;0.0212874354;0.0212874354;0.0212874354;0.0212874354;0.0212874354;0.0212874354;0.0212874354;0.0212874354;0.0212874354;0.0212874354;0.0503343346;0.3780480013;0.0176054041
<gensyn.Individual;object;at;0x7fe0fc012650>;0.0212874354;0.0212874354;0.0212874354;0.0212874354;0.0212874354;0.3281143017;0.0212874354;0.0212874354;0.0212874354;0.0212874354;0.0706060519;0.3302859694;0.0212874354;0.0212874354;0.1768571279;0.0212874354;0.0212874354;0.0706060519;0.0212874354;0.0212874354;0.0212874354;0.0212874354;0.0212874354;0.1817071087;0.0212874354;0.0153328162;0.0212874354;0.0212874354;0.0212874354;0.0212874354;0.0212874354;0.3533684215;0.0212874354;0.0212874354;0.0212874354;0.0212874354;0.0212874354;0.0212874354;0.0212874354;0.0212874354;0.1479505915;0.0212874354;0.0212874354;0.0212874354;0.0212874354;0.0706060519;0.0212874354;0.0706060519;0.0212874354;0.0212874354;0.0529250105;0.3533684215;0.0153328162
<gensyn.Individual;object;at;0x7fe0fc3d8b50>;0.0212874354;0.0845890677;0.0212874354;0.0212874354;0.0212874354;0.0706060519;0.0212874354;0.0212874354;0.0212874354;0.210994426;0.0212874354;0.0212874354;0.0479127192;0.0212874354;0.0706060519;0.0212874354;0.0582250439;0.1443646675;0.0212874354;0.0212874354;0.0212874354;0.0212874354;0.0212874354;0.0212874354;0.0212874354;0.0212874354;0.0212874354;0.0212874354;0.0706060519;0.0212874354;0.0212874354;0.0212874354;0.0212874354;0.0212874354;0.0212874354;0.2109220789;0.0212874354;0.0212874354;0.2721772787;0.0212874354;0.0212874354;0.0212874354;0.0212874354;0.0212874354;0.2360353584;0.0212874354;0.0212874354;0.6956860919;0.0706060519;0.0212874354;0.060619321;0.6956860919;0.0212874354
<gensyn.Individual;object;at;0x7fe100e4cd10>;0.0212874354;0.0533273666;0.0479127192;0.0212874354;0.0212874354;0.0212874354;0.0212874354;0.0212874354;0.0212874354;0.0212874354;0.0212874354;0.0212874354;0.2996022309;0.0706060519;0.0212874354;0.0212874354;0.0582250439;0.0212874354;0.0212874354;0.0706060519;0.0479127192;0.0212874354;0.0212874354;0.0212874354;0.0212874354;0.0706060519;0.0212874354;0.2528357927;0.0212874354;0.0212874354;0.0212874354;0.0212874354;0.0212874354;0.0212874354;0.0212874354;0.0212874354;0.0212874354;0.0706060519;0.0212874354;0.0212874354;0.0212874354;0.0706060519;0.0212874354;0.0706060519;0.0582250439;0.0212874354;0.0479127192;0.0212874354;0.0212874354;0.0212874354;0.0411187524;0.2996022309;0.0212874354
<gensyn.Individual;object;at;0x7fe0fc3d8050>;0.0212874354;0.0706060519;0.0582250439;0.0212874354;0.0533273666;0.0212874354;0.0212874354;0.0212874354;0.0212874354;0.0212874354;0.0533273666;0.3333775548;0.0212874354;0.0533273666;0.0472609236;0.0706060519;0.0212874354;0.0212874354;0.0706060519;0.0212874354;0.0212874354;0.0582250439;0.0533273666;0.0533273666;0.0212874354;0.0479127192;0.0212874354;0.0479127192;0.0212874354;0.0212874354;0.0212874354;0.0212874354;0.1137777609;0.0212874354;0.0212874354;0.0212874354;0.0642876628;0.0706060519;0.0582250439;0.2091361786;0.0582250439;0.0212874354;0.0212874354;0.3400017802;0.0533273666;0.0212874354;0.0582250439;0.0706060519;0.0212874354;0.0533273666;0.0550660046;0.3400017802;0.0212874354
<gensyn.Individual;object;at;0x7fe100e4c890>;0.0212874354;0.0533273666;0.0706060519;0.0533273666;0.0479127192;0.0212874354;0.0706060519;0.0706060519;0.0479127192;0.0212874354;0.0212874354;0.5259204019;0.1137777609;0.0533273666;0.0533273666;0.0046254752;0.0212874354;0.0533273666;0.0706060519;0.0706060519;0.0642876628;0.0706060519;0.0212874354;0.0706060519;0.1137777609;0.0212874354;0.0212874354;0.0533273666;0.0212874354;0.0212874354;0.0212874354;0.1137777609;0.0479127192;0.0533273666;0.0479127192;0.0642876628;0.0968863962;0.0212874354;0.0212874354;0.0212874354;0.0479127192;0.0533273666;0.0706060519;0.0706060519;0.0125106008;0.0533273666;0.0642876628;0.0212874354;0.0642876628;0.0212874354;0.0586798027;0.5259204019;0.0046254752
<gensyn.Individual;object;at;0x7fe0fda85550>;0.0533273666;0.0533273666;0.0212874354;0.0212874354;0.3132051823;0.0212874354;0.0533273666;0.0533273666;0.0706060519;0.0533273666;0.0212874354;0.0212874354;0.0706060519;0.0212874354;0.0533273666;0.0533273666;0.1845959723;0.0212874354;0.0533273666;0.0533273666;0.1319143493;0.1169371447;0.0533273666;0.0706060519;0.1137777609;0.0212874354;0.0212874354;0.0212874354;0.0212874354;0.2278426841;0.0533273666;0.0706060519;0.0533273666;0.0533273666;0.0212874354;0.0212874354;0.0212874354;0.0212874354;0.0212874354;0.0533273666;0.0533273666;0.0642876628;0.0533273666;0.0533273666;0.0212874354;0.0533273666;0.0212874354;0.0533273666;0.0533273666;0.0212874354;0.0581198714;0.3132051823;0.0212874354
<gensyn.Individual;object;at;0x7fe100e4cf10>;0.1319143493;0.0533273666;0.1319143493;0.0533273666;0.0533273666;0.0533273666;0.0533273666;0.0212874354;0.0212874354;0.0533273666;0.0533273666;0.0642876628;0.1473000151;0.1319143493;0.0533273666;0.0533273666;0.1319143493;0.1061753552;0.0212874354;0.0212874354;0.0212874354;0.0212874354;0.2396362081;0.0533273666;0.0212874354;0.0212874354;0.3019392407;0.0212874354;0.0533273666;0.1131600872;0.0763684248;0.0533273666;0.0533273666;0.0533273666;0.0212874354;0.0212874354;0.0533273666;0.0533273666;0.1017450992;0.0212874354;0.0533273666;0.0069946215;0.1319143493;0.0212874354;0.0533273666;0.0533273666;0.0533273666;0.0533273666;0.0533273666;0.0697843625;0.066738031;0.3019392407;0.0069946215
<gensyn.Individual;object;at;0x7fe0f6fa2dd0>;0.0533273666;0.0212874354;0.0533273666;0.0533273666;0.0697843625;0.3418074932;0.0533273666;0.0212874354;0.2803626803;0.2553505899;0.0533273666;0.0533273666;0.0533273666;0.0533273666;0.0697843625;0.0533273666;0.0697843625;0.0533273666;0.0533273666;0.0533273666;0.0533273666;0.0697843625;0.0533273666;0.0697843625;0.0697843625;0.0533273666;0.0533273666;0.0533273666;0.0533273666;0.0533273666;0.0212874354;0.0533273666;0.0533273666;0.0533273666;0.0533273666;0.0533273666;0.0533273666;0.0533273666;0.0697843625;0.0533273666;0.0533273666;0.1319143493;0.0533273666;0.0533273666;0.2172160563;0.0533273666;0.0533273666;0.0533273666;0.133923353;0.0533273666;0.0745211566;0.3418074932;0.0212874354
;;;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;;;
